O94513|Q10425|3.37
Q8WZK0|O74968|3.37
O94513|O59855|3.37
Q9Y7K2|O94363|3.37
P40381|P56523|3.37
O42839|O42971|3.37
O94423|O42839|3.37
O13615|Q8WZK0|3.37
O42839|O94688|3.37
O13615|Q9UUI3|3.37
O13615|Q10178|3.37
O14140|Q09330|3.37
O14140|P41838|3.37
Q7LL22|Q9UTS6|3.37
Q9P7H1|Q9UTS6|3.37
Q9C0W0|P87227|3.37
O14140|O13792|3.37
O42839|Q9UT86|3.37
Q9P6L5|Q9UU83|3.37
Q09822|Q9UTR4|3.37
Q09722|O74760|3.37
O94643|P87227|3.37
Q9P6M3|Q9Y738|3.37
O74946|Q09142|3.37
O94643|Q9C0W0|3.37
P14605|Q9P7K5|3.37
Q9UT49|P41887|3.37
O94513|O94513|3.37
O94244|Q9P802|3.37
O94722|Q9P7F9|3.37
Q9P7R5|Q9UT52|3.37
Q9Y705|P87244|3.37
Q9Y705|Q9P7R5|3.37
Q9Y705|Q9UT52|3.37
O60104|Q9Y7N2|3.37
Q9P7X2|P36594|3.37
O60104|O14010|3.37
P36622|P28829|3.37
P39825|Q10059|3.37
O74739|Q06182|3.37
Q10426|O74560|3.37
O74398|Q09822|3.37
O60104|O14459|3.37
P26306|Q9USX1|3.37
P22193|Q9USX1|3.37
P78955|Q9USX1|3.37
P23566|Q1MTQ0|3.37
O94701|P36580|3.37
Q9HDY1|O42874|3.37
O60104|Q09191|3.37
O60104|P87123|3.37
O60104|O13877|3.37
P28040|P40381|3.37
Q10426|O13959|3.37
Q10325|O14240|3.37
O13983|O59753|3.37
Q9UU81|Q9UT52|3.37
P87244|Q9UT52|3.37
P87244|Q9P7R5|3.37
P87074|P09322|3.37
P39964|O13606|3.37
Q10325|Q9P6N2|3.37
Q10325|O94436|3.37
O13985|P40381|3.37
Q10426|P04913|3.37
O13985|Q03392|3.37
O94267|P09988|3.37
Q9UUE5|O43044|3.37
O13988|Q10432|3.37
Q9Y817|Q9Y709|3.37
Q10099|O43044|3.37
Q9UTG2|Q9P7H1|3.37
P78958|O14299|3.37
O94282|Q10119|3.37
Q9UT08|P36580|3.37
Q9UT08|P78958|3.37
O74856|P36603|3.37
P39964|O94508|3.37
Q9UT79|P23566|3.37
O60132|O74304|3.37
Q1MTN3|O14064|3.37
Q09811|Q92372|3.37
Q9P6S5|Q9HDZ6|3.37
O74824|P87141|3.37
O13339|O74804|3.37
O42874|P79065|3.37
Q9UUL2|O14129|3.37
Q10223|O13790|3.37
Q01112|O74562|3.37
P39964|O59733|3.37
O42874|Q10113|3.37
P50531|O94449|3.37
P50531|O94697|3.37
P87053|Q10424|3.37
P39964|O14161|3.37
P04913|O59676|3.37
O14318|P14068|3.37
Q9P3W5|O94600|3.37
P23566|Q9UUI2|3.37
O94260|Q09757|3.37
P39964|O43031|3.37
Q9P3W5|O94729|3.37
O13290|O42874|3.37
P39964|Q9UU80|3.37
P39964|Q09909|3.37
P39964|Q9USK4|3.37
P48011|Q9P3W1|3.37
Q9UT79|Q9P790|3.37
P48011|O94424|3.37
Q9USV3|P39964|3.37
Q9P3W5|O74184|3.37
Q10159|P22193|3.37
Q9Y7K2|O74428|3.37
Q9Y7K2|Q9HDW0|3.37
O14185|Q10434|3.37
O60016|O14122|3.37
O13682|Q9P790|3.37
O94260|Q09781|3.37
O60016|Q10426|3.37
O14188|O59945|3.37
Q9UTR4|P87027|3.37
Q09823|Q9USR4|3.37
Q09823|Q9HGN4|3.37
Q09823|O59855|3.37
Q09823|O94383|3.37
Q09823|O42649|3.37
Q09823|Q9URV2|3.37
Q09823|O14029|3.37
Q09823|O74842|3.37
Q01112|Q10339|3.37
Q9P790|Q9P790|3.37
Q9UTR1|P36594|3.37
O94494|Q10290|3.37
O94494|Q9C0W0|3.37
O74653|O94532|3.37
O94494|O94643|3.37
O14148|O94436|3.37
Q10290|P87227|3.37
Q09722|P87048|3.37
O94285|P41004|3.37
O94285|Q9P6R0|3.37
Q10290|O94643|3.37
Q10103|O94687|3.37
Q10103|O74957|3.37
Q9UUM2|O14350|3.37
O74825|P78958|3.37
O74825|P50522|3.37
O74825|P10989|3.37
O14459|Q10270|3.37
O94701|O94701|3.37
P87154|Q9UTR1|3.37
Q09733|P78953|3.37
Q10173|Q9P6M3|3.37
Q9P7H1|P42656|3.37
O94701|P36602|3.37
O75004|Q03392|3.37
Q9Y738|Q9UST6|3.37
O94701|O60060|3.37
O75004|O60182|3.37
Q9Y738|Q10430|3.37
P38937|P23566|3.37
O94260|O74175|3.37
O59757|Q9UST6|3.37
O59757|Q9P6M3|3.37
O59757|Q10430|3.37
O14356|O74547|3.37
O94701|P52808|3.37
O14417|P87227|3.37
O42839|O42839|3.37
O74560|O13959|3.37
P50582|P40381|3.37
O59836|P40381|3.37
O13816|O59836|3.37
O13816|P40381|3.37
O74560|P42656|3.37
O74560|O74910|3.37
O94260|Q9P784|3.37
O74511|P36614|3.37
P41889|O13916|3.37
O94260|P36584|3.37
Q9USV1|Q10134|3.37
Q9USV1|O13614|3.37
Q9USV1|O74895|3.37
O59835|P30316|3.37
O59835|P87324|3.37
O94701|P36591|3.37
Q9HFE8|O94729|3.37
P50998|Q5FC18|3.37
P50998|Q09869|3.37
P50998|O60171|3.37
Q9USV1|O14339|3.37
O42709|O59836|3.37
P87130|O94618|3.37
P87061|O60132|3.37
P50998|Q9USW9|3.37
O94532|O60132|3.37
O60132|P79065|3.37
O94532|P87061|3.37
P50998|O14311|3.37
P50998|Q9P7J7|3.37
P50998|O74462|3.37
P50998|Q09738|3.37
P79011|Q02061|3.37
Q9Y709|O59671|3.37
Q9Y709|O13795|3.37
P50998|O14174|3.37
P50998|O60097|3.37
Q9Y709|O94334|3.37
Q9HFE8|O94600|3.37
Q09191|P79011|3.37
Q10336|Q9Y705|3.37
Q10336|P87245|3.37
Q10336|Q10336|3.37
Q10336|O94488|3.37
O14140|P50524|3.37
O14140|O42897|3.37
O14140|O74440|3.37
O14140|Q9UUB6|3.37
P48011|P79011|3.37
O74560|Q9UTR1|3.37
O94687|O74957|3.37
P49777|O59702|3.37
O42839|O14417|3.37
O74910|O14122|3.37
O74910|Q9HDV4|3.37
Q10289|Q9HDV4|3.37
Q10426|Q9HDV4|3.37
Q9HFE8|Q7LL15|3.37
Q9HDV4|O14122|3.37
P32372|O94733|3.37
Q9UUB7|O94640|3.37
Q9USV1|Q9USP6|3.37
Q9USV1|O42699|3.37
Q9USV1|P05732|3.37
Q9USV1|P79071|3.37
Q9USV1|O42984|3.37
Q9USV1|Q09900|3.37
Q9USV1|P78780|3.37
O94276|O14399|3.37
O94276|O60016|3.37
O94276|Q10426|3.37
O94276|O74560|3.37
O94276|O74957|3.37
O60016|O74957|3.37
O94276|O74910|3.37
Q10103|O14227|3.37
O13684|Q9UUB5|3.37
O13684|Q9USR9|3.37
O42839|O59767|3.37
P29458|P50582|3.37
O75001|O42709|3.37
O43071|O14036|3.37
O43071|Q9P7R9|3.37
O74560|P87154|3.37
O13988|O14246|3.37
O43071|O74966|3.37
O43071|O42661|3.37
O14098|Q9USJ8|3.37
O43071|O14097|3.37
O43071|Q09882|3.37
O43071|O42945|3.37
O43071|Q9P774|3.37
O43071|O60141|3.37
Q9HFE8|Q5FC18|3.37
Q9USV1|Q9URX6|3.37
O14011|O14161|3.37
O14011|O13900|3.37
O14011|O94316|3.37
O14011|O74370|3.37
O14011|Q9P7R9|3.37
O14011|Q9P6R9|3.37
O14011|O42661|3.37
Q10426|Q10103|3.37
O14011|O42643|3.37
O14011|O59733|3.37
O14011|Q9UU80|3.37
O14011|P78794|3.37
O14011|O74966|3.37
Q9HFE8|Q09869|3.37
P87154|P41005|3.37
Q9USV1|Q9UTN2|3.37
O14011|O94508|3.37
O14011|Q09909|3.37
O59757|P04689|3.37
Q9HFE8|O60171|3.37
O14011|Q9UUC6|3.37
O14011|O94417|3.37
O14011|O59800|3.37
O14011|O74772|3.37
O14011|O59706|3.37
O14011|Q10178|3.37
O14011|P87126|3.37
O14011|Q9USV3|3.37
O14011|Q10163|3.37
O14011|Q9Y805|3.37
O14011|Q9USZ3|3.37
O14011|Q9P7C5|3.37
O43068|Q9P7H1|3.37
O14011|O59670|3.37
Q9USV1|P28189|3.37
O14011|Q09882|3.37
O14011|O14306|3.37
O14011|Q9P774|3.37
O14011|O42945|3.37
O14011|Q9P7R6|3.37
O14011|O60141|3.37
O14011|Q9UT88|3.37
P87126|O59733|3.37
P87126|Q9USZ3|3.37
P87126|Q09882|3.37
P87126|Q9P774|3.37
P87126|O60141|3.37
O14097|Q09882|3.37
Q9P7H6|Q09685|3.37
O14011|Q09685|3.37
Q9USV3|P87126|3.37
O14011|O74517|3.37
O14011|O14097|3.37
O14097|Q09685|3.37
O94477|P79065|3.37
O94701|P56289|3.37
O74991|Q9URT4|3.37
Q9URT4|P50582|3.37
P42656|Q10475|3.37
P42656|O74760|3.37
P42656|Q09822|3.37
P42656|P87048|3.37
P42656|P36602|3.37
P42656|Q10425|3.37
P42656|Q10265|3.37
P42656|O59855|3.37
P42656|Q9UTM3|3.37
P42656|Q9P7S2|3.37
Q9HFE8|Q9USW9|3.37
P42656|O14140|3.37
Q9USX3|O13710|3.37
Q9USX3|P53692|3.37
Q9P6Q6|O13936|3.37
Q9USV1|Q9P3T6|3.37
Q9USV1|O74892|3.37
Q9USV1|O13791|3.37
Q9USV1|O74329|3.37
P78789|O74536|8.67775
P39964|P87126|8.67775
P39964|Q9P7R9|8.67775
P39964|O14011|8.67775
P39964|O13615|8.67775
P39964|O59800|8.67775
P39964|P87312|8.67775
P39964|O14187|8.67775
P87312|Q9P7R9|8.67775
P87312|O13615|8.67775
O13615|Q9P7R9|8.67775
P39964|Q9Y7Y2|8.67775
P39964|Q9UUI3|8.67775
P39964|O59734|8.67775
P39964|O94417|8.67775
O94620|P39964|8.67775
P39964|Q09882|8.67775
O74370|P39964|8.67775
Q10159|Q03392|8.67775
P40377|Q9UUM2|8.67775
O59740|P87061|8.67775
P36592|O13351|8.67775
P40984|P36592|8.67775
O94668|O13710|8.67775
O94668|P53692|8.67775
P53692|O13688|8.67775
O13710|O13688|8.67775
P53692|Q6BDR8|8.67775
Q10315|P87154|8.67775
P41412|P36630|8.67775
Q9P3A7|O94298|8.67775
O42667|O13290|8.67775
P41005|P78972|8.67775
P10815|P78972|8.67775
P41005|O94423|8.67775
P10815|O94423|8.67775
O94740|P04551|8.67775
P87060|P41411|8.67775
O94684|P36613|8.67775
P87303|O74366|8.67775
O94684|P26659|8.67775
P40380|P36630|8.67775
P41411|O14170|8.67775
P49731|O74113|8.67775
O14170|P40380|8.67775
Q9Y709|O13959|8.67775
O13959|P87060|8.67775
O13959|O13790|8.67775
O13959|O14170|8.67775
O74358|P41889|8.67775
O42839|P10505|8.67775
O42839|O94556|8.67775
O42839|P41889|8.67775
P87060|P36630|8.67775
P87060|P40380|8.67775
Q9UT49|P31209|8.67775
P87314|P87315|8.67775
O13759|Q09868|8.67775
Q9UUE5|Q9UTK4|8.67775
O74558|O13310|8.67775
Q9UST7|O60174|8.67775
Q9UST7|O74458|8.67775
Q9UST7|O14229|8.67775
O14417|P78972|8.67775
O59767|O14417|8.67775
O59767|P78972|8.67775
O59767|O42860|8.67775
Q9UUM7|Q01112|8.67775
Q9P3W5|Q02099|8.67775
Q9P3W5|O74630|8.67775
Q9P3W5|O14356|8.67775
Q9P3W5|Q9HFE8|8.67775
Q9P3W5|Q9Y7K2|8.67775
Q9Y7K2|P87141|8.67775
Q9Y7K2|O74184|8.67775
Q9Y7K2|P40231|8.67775
Q9Y7K2|O94600|8.67775
O14356|Q9P7Y9|8.67775
O14356|O74184|8.67775
O14356|O94600|8.67775
O14356|P50527|8.67775
O14356|P40231|8.67775
Q09142|P41411|8.67775
Q9USV1|O13370|8.67775
Q9USV1|P24782|8.67775
Q9USV1|Q09868|8.67775
Q9USV1|O59855|8.67775
Q9USV1|O42923|8.67775
Q9USV1|Q10284|8.67775
P32372|Q02099|8.67775
P32372|O94263|8.67775
P09988|P41391|8.67775
O94436|P17871|8.67775
P78963|O13310|8.67775
O94444|O74762|8.67775
O94444|P41889|8.67775
O42709|P50582|8.67775
O42709|P30666|8.67775
