P19785|Q3TXS7
Q06335|Q9DC53
P25446|P63280
A2ARV4|Q9Z0G0
A2ARV4|Q8K2H6
A2ARV4|Q62108
Q06335|P63001
Q9Z1W9|P13020
P20334|Q60803
Q08024|Q9JI13
P55012|Q6P9R2
Q548P8|Q8R3Q0
Q548P8|Q921I1
Q548P8|Q9QYM9
Q6PCW7|P29699
Q6PCW7|Q9JLI2
Q6PCW7|Q9CY24
Q6PCW7|Q91V79
Q548P8|P16015
Q548P8|Q9ERR7
Q548P8|P29699
Q548P8|P18242
Q548P8|P07356
Q548P8|Q8R2Q8
Q548P8|O88207
Q548P8|Q9EPL0
Q548P8|Q9QZJ6
Q548P8|Q8VD62
Q9QZR5|O54927
P20334|P39429
Q6PCW7|P62137
P49312|P06151
Q548P8|P28653
P97762|Q9DA19
P17742|P70441
A2A5Z6|P51141
Q9CX84|Q9Z0G0
Q91ZX7|Q9ERE9
Q9CW46|P57780
Q8BL66|P11835
P12023|Q9DBR4
P83917|Q9QWF0
Q9QUK6|Q9JHF9
P18525|P01636
P11609|P01887
P01820|P01723
Q9BCZ1|P06334
O08543|P54763
Q9JHS3|O88653
Q1EHW4|Q60520
P01910|P06343
O08603|O54709
P28078|Q31099
P35585|P22892
Q05793|P10493
P35585|P61967
P54763|P52800
P14483|P14434
P62743|P17427
P02089|P04224
P26043|P35330
O70161|P26039
Q3V3N7|Q9CWF6
Q3V3N7|Q8C1Z7
Q3V3N7|Q8K2G4
Q920Q4|Q8R307
Q9QZ59|Q04887
Q02111|P70257
P59016|P62492
Q9WUB3|Q8C7E7
Q60613|Q9QZE7
Q00977|Q8CBC4
P70689|Q8CBC4
Q8CBC4|Q8R0H9
Q8CBC4|Q6P5E6
Q9CWU5|Q9CWE6
P97432|P62991
P62754|P70211
Q61625|P51881
Q61625|B0V2N1
Q61625|Q925N0
Q61625|P62908
Q61625|Q80XN0
Q61625|Q9D6E4
Q61625|P14106
Q61625|Q9DB41
Q61625|Q9CWF2
Q61625|P28652
Q61625|P16858
Q61625|P49312
Q61625|P10126
Q61625|Q91V61
Q61625|Q9QWI6
Q61625|P20152
Q61625|Q99JR1
Q61625|Q9WUR2
Q61625|Q3UGZ9
Q61625|Q9R171
Q61625|P11214
Q61625|Q9CS84
Q61625|Q64332
Q61625|Q9D6M3
Q61625|Q5F226
Q61625|P16330
Q61625|Q07079
Q61625|Q91VA7
Q61625|Q60963
Q61625|P08226
Q61625|P48962
Q61625|P54320
Q61625|O88531
Q9R171|P0DI97
Q61625|Q8C985
Q9R171|Q8C985
Q61330|Q62312
Q64729|Q62312
Q64729|Q6P5H2
Q9Z101|Q64729
Q9Z101|Q6P5H2
P30285|Q8CIG8
P30285|Q3TKT4
P30285|Q99J09
O35681|O35681
Q9R0N9|O35681
Q9R0N9|Q9R0N8
O35681|Q9R0N8
Q9R0N8|Q9R0N8
Q9R0N9|Q9R0N9
Q9R0N4|O35681
Q9R0N4|Q9R0N4
Q9R0N8|Q9R0N4
Q9R0N9|Q9R0N4
Q923E4|Q60953
Q80WJ1|Q5SV77
Q80WJ1|Q9R109
Q80WJ1|Q6K1E7
P70338|Q8BGJ9
Q61686|Q8BZH4
O54943|Q9R194
Q00560|P08505
Q00560|Q8K3I6
Q00560|P22272
Q60838|Q60838
P51141|P51141
P25322|Q9JIW9
Q6KAR6|P25322
P25322|P09055
Q8WTY4|Q9CQM9
P35700|P35700
O55022|Q9DCN2
O55022|P97872
O55022|Q61335
O55022|Q64459
O55022|P24456
O08696|Q02248
P30999|Q8BN78
Q9JI78|Q9R049
Q922Y1|Q9JI78
Q9WUD1|P61089
Q9JJ11|O35615
Q6B9Z0|Q3U4N7
Q80W04|P08226
P62737|P70677
P97864|P62737
Q91VE6|P97864
P97864|P52480
P97864|Q6PGL7
