Q24367|Q9NFR7
P92177|Q7K9Q9
P29310|Q7K9Q9
Q9N9Z7|Q9UAE7
P00522|Q7KN55
Q5BI37|Q24150
P10987|Q9U1K1
Q24367|P29617
Q24367|P16554
Q24367|O44224
Q9V3I5|P42283
P18289|P51022
P21525|P40417
P17210|Q8T0S7
P10734|P07247
P29052|P07247
P07247|P07247
Q9VVJ6|P42519
Q94902|P07207
P08111|Q99323
Q00174|Q24247
P16621|Q9VM93
Q3YNA4|Q24168
Q5U176|P24014
Q8IR79|P45594
Q9W349|P52172
P42003|Q24107
Q24141|Q24141
P05661|Q9I7U4
O97159|P42282
O44224|P16554
Q9W4X9|O96695
P40417|Q86P14
P13469|O01368
Q7KND4|Q7KND4
Q86NX0|Q24306
Q86NX0|O77430
P14785|P50445
P14785|Q24044
P54733|Q24472
Q24533|Q24119
Q24533|P05709
P07663|Q24533
Q24533|Q24533
Q24027|Q05201
Q24175|O61495
Q86LT0|P23792
P23792|Q9W0S9
Q9VNJ5|Q02936
P15330|O01368
P10041|Q94902
P15330|Q8T069
P15330|P16371
P31007|Q9NFR7
P31007|Q95S72
Q7KV88|Q9UAC5
Q95TZ9|P20480
P07207|P09615
P07207|O02194
Q9VC27|O02194
O01368|P20659
O01368|O96505
O01368|P91943
P25724|P25822
Q8IQN5|P09615
P16554|O96561
P25158|P09052
P25158|P25159
Q6AWJ9|O96681
O16048|Q8MRH0
O16048|P52304
P26017|P35820
Q9NF31|P35820
P39769|P47825
P39769|P35820
Q24454|P42286
Q24454|Q9VRN6
Q86BJ3|O44342
O45030|Q3YNB2
P05130|Q99323
P05130|P15348
P18459|P48596
